"","UniProt_Name","Pfam_Name","Distance","Similarity_Score","V3"
"7419","Cellular communication network factor 6 (CCN family member 6) (WNT1-inducible-signaling pathway protein 3) (WISP-3)","Cro",0.32463768115942,0.67536231884058,"HTH"
"7420","CTD nuclear envelope phosphatase 1 (EC 3.1.3.16) (Serine/threonine-protein phosphatase dullard)","Cro",0.32280701754386,0.67719298245614,"HTH"
"7421","Pantetheinase (EC 3.5.1.92) (Pantetheine hydrolase) (Tiff66) (Vascular non-inflammatory molecule 1) (Vanin-1)","Cro",0.324159021406728,0.675840978593272,"HTH"
"7422","Eppin (Cancer/testis antigen 71) (CT71) (Epididymal protease inhibitor) (Protease inhibitor WAP7) (Serine protease inhibitor-like with Kunitz and WAP domains 1) (WAP four-disulfide core domain protein 7)","Cro",0.328407224958949,0.671592775041051,"HTH"
"7423","CD160 antigen (Natural killer cell receptor BY55) (CD antigen CD160) [Cleaved into: CD160 antigen, soluble form]","Cro",0.324404761904762,0.675595238095238,"HTH"
"7424","Napsin-A (EC 3.4.23.-) (Aspartyl protease 4) (ASP4) (Asp 4) (Napsin-1) (TA01/TA02)","Cro",0.321138211382114,0.678861788617886,"HTH"
"7425","GTPase HRas (EC 3.6.5.2) (H-Ras-1) (Ha-Ras) (Transforming protein p21) (c-H-ras) (p21ras) [Cleaved into: GTPase HRas, N-terminally processed]","Cro",0.326241134751773,0.673758865248227,"HTH"
"7426","Calpain small subunit 1 (CSS1) (Calcium-activated neutral proteinase small subunit) (CANP small subunit) (Calcium-dependent protease small subunit) (CDPS) (Calcium-dependent protease small subunit 1) (Calpain regulatory subunit)","Cro",0.328947368421053,0.671052631578947,"HTH"
"7427","Calpain-1 catalytic subunit (EC 3.4.22.52) (Calcium-activated neutral proteinase 1) (CANP 1) (Calpain mu-type) (Calpain-1 large subunit) (Cell proliferation-inducing gene 30 protein) (Micromolar-calpain) (muCANP)","Cro",0.328616352201258,0.671383647798742,"HTH"
"7428","CD63 antigen (Granulophysin) (Lysosomal-associated membrane protein 3) (LAMP-3) (Lysosome integral membrane protein 1) (Limp1) (Melanoma-associated antigen ME491) (OMA81H) (Ocular melanoma-associated antigen) (Tetraspanin-30) (Tspan-30) (CD antigen CD63)","Cro",0.329396325459318,0.670603674540682,"HTH"
"7429","Chimeric ERCC6-PGBD3 protein (Chimeric CSB-PGBD3 protein)","Cro",0.315789473684211,0.684210526315789,"HTH"
"7430","C-1-tetrahydrofolate synthase, cytoplasmic (C1-THF synthase) (Epididymis secretory sperm binding protein) [Cleaved into: C-1-tetrahydrofolate synthase, cytoplasmic, N-terminally processed] [Includes: Methylenetetrahydrofolate dehydrogenase (EC 1.5.1.5); Methenyltetrahydrofolate cyclohydrolase (EC 3.5.4.9); Formyltetrahydrofolate synthetase (EC 6.3.4.3)]","Cro",0.330516431924883,0.669483568075117,"HTH"
"7431","Cadherin-1 (CAM 120/80) (Epithelial cadherin) (E-cadherin) (Uvomorulin) (CD antigen CD324) [Cleaved into: E-Cad/CTF1; E-Cad/CTF2; E-Cad/CTF3]","Cro",0.326241134751773,0.673758865248227,"HTH"
"7432","Cystic fibrosis transmembrane conductance regulator (CFTR) (ATP-binding cassette sub-family C member 7) (Channel conductance-controlling ATPase) (EC 5.6.1.6) (cAMP-dependent chloride channel)","Cro",0.328097731239092,0.671902268760908,"HTH"
"7433","CD99 antigen (12E7) (E2 antigen) (Protein MIC2) (T-cell surface glycoprotein E2) (CD antigen CD99)","Cro",0.32312925170068,0.67687074829932,"HTH"
"7434","Carboxypeptidase N catalytic chain (CPN) (EC 3.4.17.3) (Anaphylatoxin inactivator) (Arginine carboxypeptidase) (Carboxypeptidase N polypeptide 1) (Carboxypeptidase N small subunit) (Kininase-1) (Lysine carboxypeptidase) (Plasma carboxypeptidase B) (Serum carboxypeptidase N) (SCPN)","Cro",0.329774614472123,0.670225385527877,"HTH"
"7435","Dipeptidase 1 (EC 3.4.13.19) (Beta-lactamase) (EC 3.5.2.6) (Dehydropeptidase-I) (Microsomal dipeptidase) (Renal dipeptidase) (hRDP)","Cro",0.325699745547074,0.674300254452926,"HTH"
"7436","E-selectin (CD62 antigen-like family member E) (Endothelial leukocyte adhesion molecule 1) (ELAM-1) (Leukocyte-endothelial cell adhesion molecule 2) (LECAM2) (CD antigen CD62E)","Cro",0.327651515151515,0.672348484848485,"HTH"
"7437","Carboxypeptidase E (CPE) (EC 3.4.17.10) (Carboxypeptidase H) (CPH) (Enkephalin convertase) (Prohormone-processing carboxypeptidase)","Cro",0.325699745547074,0.674300254452926,"HTH"
"7438","Calpain-2 catalytic subunit (EC 3.4.22.53) (Calcium-activated neutral proteinase 2) (CANP 2) (Calpain M-type) (Calpain large polypeptide L2) (Calpain-2 large subunit) (Millimolar-calpain) (M-calpain)","Cro",0.328308207705193,0.671691792294807,"HTH"
"7439","Galectin-3 (Gal-3) (35 kDa lectin) (Carbohydrate-binding protein 35) (CBP 35) (Galactose-specific lectin 3) (Galactoside-binding protein) (GALBP) (IgE-binding protein) (L-31) (Laminin-binding protein) (Lectin L-29) (Mac-2 antigen)","Cro",0.328985507246377,0.671014492753623,"HTH"
"7440","Alpha-2C adrenergic receptor (Alpha-2 adrenergic receptor subtype C4) (Alpha-2C adrenoreceptor) (Alpha-2C adrenoceptor) (Alpha-2CAR)","Cro",0.325757575757576,0.674242424242424,"HTH"
"7441","Calpain-3 (EC 3.4.22.54) (Calcium-activated neutral proteinase 3) (CANP 3) (Calpain L3) (Calpain p94) (Muscle-specific calcium-activated neutral protease 3) (New calpain 1) (nCL-1)","Cro",0.327777777777778,0.672222222222222,"HTH"
"7442","CD9 antigen (5H9 antigen) (Cell growth-inhibiting gene 2 protein) (Leukocyte antigen MIC3) (Motility-related protein) (MRP-1) (Tetraspanin-29) (Tspan-29) (p24) (CD antigen CD9)","Cro",0.327651515151515,0.672348484848485,"HTH"
"7443","Cerebellin-1 (Precerebellin) [Cleaved into: Cerebellin (CER); [des-Ser1]-cerebellin]","Cro",0.321428571428572,0.678571428571428,"HTH"
"7444","Guanylyl cyclase C (GC-C) (EC 4.6.1.2) (Heat-stable enterotoxin receptor) (STA receptor) (hSTAR) (Intestinal guanylate cyclase)","Cro",0.325459317585302,0.674540682414698,"HTH"
"7445","Valine--tRNA ligase (EC 6.1.1.9) (Protein G7a) (Valyl-tRNA synthetase) (ValRS)","Cro",0.320512820512821,0.679487179487179,"HTH"
"7446","NKG2-C type II integral membrane protein (CD159 antigen-like family member C) (NK cell receptor C) (NKG2-C-activating NK receptor) (CD antigen CD159c)","Cro",0.326666666666667,0.673333333333333,"HTH"
"7447","CD27 antigen (CD27L receptor) (T-cell activation antigen CD27) (T14) (Tumor necrosis factor receptor superfamily member 7) (CD antigen CD27)","Cro",0.326190476190476,0.673809523809524,"HTH"
"7448","CD82 antigen (C33 antigen) (IA4) (Inducible membrane protein R2) (Metastasis suppressor Kangai-1) (Suppressor of tumorigenicity 6 protein) (Tetraspanin-27) (Tspan-27) (CD antigen CD82)","Cro",0.327898550724638,0.672101449275362,"HTH"
"7449","Calreticulin (CRP55) (Calregulin) (Endoplasmic reticulum resident protein 60) (ERp60) (HACBP) (grp60)","Cro",0.323432343234323,0.676567656765677,"HTH"
"7450","CCN family member 2 (Cellular communication network factor 2) (Connective tissue growth factor) (Hypertrophic chondrocyte-specific protein 24) (Insulin-like growth factor-binding protein 8) (IBP-8) (IGF-binding protein 8) (IGFBP-8)","Cro",0.329004329004329,0.670995670995671,"HTH"
"7451","CD40 ligand (CD40-L) (T-cell antigen Gp39) (TNF-related activation protein) (TRAP) (Tumor necrosis factor ligand superfamily member 5) (CD antigen CD154) [Cleaved into: CD40 ligand, membrane form; CD40 ligand, soluble form (sCD40L)]","Cro",0.329022988505747,0.670977011494253,"HTH"
"7452","MHC class II transactivator (CIITA) (EC 2.3.1.-) (EC 2.7.11.1)","Cro",0.317204301075269,0.682795698924731,"HTH"
"7453","Cadherin-5 (7B4 antigen) (Vascular endothelial cadherin) (VE-cadherin) (CD antigen CD144)","Cro",0.322097378277154,0.677902621722846,"HTH"
"7454","Catenin alpha-1 (Alpha E-catenin) (Cadherin-associated protein) (Renal carcinoma antigen NY-REN-13)","Cro",0.323232323232323,0.676767676767677,"HTH"
"7455","Caspase-2 (CASP-2) (EC 3.4.22.55) (Neural precursor cell expressed developmentally down-regulated protein 2) (NEDD-2) (Protease ICH-1) [Cleaved into: Caspase-2 subunit p18; Caspase-2 subunit p13; Caspase-2 subunit p12]","Cro",0.328746177370031,0.671253822629969,"HTH"
"7456","Chemerin-like receptor 2 (Chemerin chemokine-like receptor 2) (Chemokine-like receptor 2) (G-protein coupled receptor 1)","Cro",0.325,0.675,"HTH"
"7457","CCN family member 3 (Cellular communication network factor 3) (Insulin-like growth factor-binding protein 9) (IBP-9) (IGF-binding protein 9) (IGFBP-9) (Nephro blastoma-overexpressed gene protein homolog) (Protein NOV homolog) (NovH)","Cro",0.329022988505747,0.670977011494253,"HTH"
"7458","Fatty acid synthase (EC 2.3.1.85) (Type I fatty acid synthase) [Includes: [Acyl-carrier-protein] S-acetyltransferase (EC 2.3.1.38); [Acyl-carrier-protein] S-malonyltransferase (EC 2.3.1.39); 3-oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41); 3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100); 3-hydroxyacyl-[acyl-carrier-protein] dehydratase (EC 4.2.1.59); Enoyl-[acyl-carrier-protein] reductase (EC 1.3.1.39); Acyl-[acyl-carrier-protein] hydrolase (EC 3.1.2.14)]","Cro",0.331236897274633,0.668763102725367,"HTH"
"7459","Cysteine and glycine-rich protein 3 (Cardiac LIM protein) (Cysteine-rich protein 3) (CRP3) (LIM domain protein, cardiac) (Muscle LIM protein)","Cro",0.326241134751773,0.673758865248227,"HTH"
"7460","H(+)/Cl(-) exchange transporter 3 (Chloride channel protein 3) (ClC-3) (Chloride transporter ClC-3)","Cro",0.323232323232323,0.676767676767677,"HTH"
"7461","H(+)/Cl(-) exchange transporter 4 (Chloride channel protein 4) (ClC-4) (Chloride transporter ClC-4)","Cro",0.323232323232323,0.676767676767677,"HTH"
"7462","H(+)/Cl(-) exchange transporter 5 (Chloride channel protein 5) (ClC-5) (Chloride transporter ClC-5)","Cro",0.323232323232323,0.676767676767677,"HTH"
"7463","H(+)/Cl(-) exchange transporter 6 (Chloride channel protein 6) (ClC-6) (Chloride transport protein 6)","Cro",0.323432343234323,0.676567656765677,"HTH"
"7464","H(+)/Cl(-) exchange transporter 7 (Chloride channel 7 alpha subunit) (Chloride channel protein 7) (ClC-7)","Cro",0.323809523809524,0.676190476190476,"HTH"
"7465","Caspase-5 (CASP-5) (EC 3.4.22.58) (ICE(rel)-III) (Protease ICH-3) (Protease TY) [Cleaved into: Caspase-5 subunit p20; Caspase-5 subunit p10]","Cro",0.326190476190476,0.673809523809524,"HTH"
"7466","CCAAT/enhancer-binding protein gamma (C/EBP gamma)","Cro",0.313333333333333,0.686666666666667,"HTH"
"7467","Dipeptidyl peptidase 1 (EC 3.4.14.1) (Cathepsin C) (Cathepsin J) (Dipeptidyl peptidase I) (DPP-I) (DPPI) (Dipeptidyl transferase) [Cleaved into: Dipeptidyl peptidase 1 exclusion domain chain (Dipeptidyl peptidase I exclusion domain chain); Dipeptidyl peptidase 1 heavy chain (Dipeptidyl peptidase I heavy chain); Dipeptidyl peptidase 1 light chain (Dipeptidyl peptidase I light chain)]","Cro",0.330735930735931,0.669264069264069,"HTH"
"7468","CD81 antigen (26 kDa cell surface protein TAPA-1) (Target of the antiproliferative antibody 1) (Tetraspanin-28) (Tspan-28) (CD antigen CD81)","Cro",0.326190476190476,0.673809523809524,"HTH"
"7469","NPC intracellular cholesterol transporter 2 (Epididymal secretory protein E1) (Human epididymis-specific protein 1) (He1) (Niemann-Pick disease type C2 protein)","Cro",0.327083333333333,0.672916666666667,"HTH"
"7470","Calcineurin subunit B type 1 (Protein phosphatase 2B regulatory subunit 1) (Protein phosphatase 3 regulatory subunit B alpha isoform 1)","Cro",0.325925925925926,0.674074074074074,"HTH"
"7471","Cancer/testis antigen 1 (Autoimmunogenic cancer/testis antigen NY-ESO-1) (Cancer/testis antigen 6.1) (CT6.1) (L antigen family member 2) (LAGE-2)","Cro",0.326436781609195,0.673563218390805,"HTH"
"7472","Chromobox protein homolog 1 (HP1Hsbeta) (Heterochromatin protein 1 homolog beta) (HP1 beta) (Heterochromatin protein p25) (M31) (Modifier 1 protein) (p25beta)","Cro",0.327004219409283,0.672995780590717,"HTH"
"7473","Mucin-5AC (MUC-5AC) (Gastric mucin) (Major airway glycoprotein) (Mucin-5 subtype AC, tracheobronchial) (Tracheobronchial mucin) (TBM)","Cro",0.325814536340852,0.674185463659148,"HTH"
"7474","Cerebellar degeneration-related protein 2 (Major Yo paraneoplastic antigen) (Paraneoplastic cerebellar degeneration-associated antigen)","Cro",0.325925925925926,0.674074074074074,"HTH"
"7475","Chromobox protein homolog 3 (HECH) (Heterochromatin protein 1 homolog gamma) (HP1 gamma) (Modifier 2 protein)","Cro",0.324159021406728,0.675840978593272,"HTH"
"7476","Laminin subunit gamma-2 (Cell-scattering factor 140 kDa subunit) (CSF 140 kDa subunit) (Epiligrin subunit gamma) (Kalinin subunit gamma) (Kalinin/nicein/epiligrin 100 kDa subunit) (Ladsin 140 kDa subunit) (Laminin B2t chain) (Laminin-5 subunit gamma) (Large adhesive scatter factor 140 kDa subunit) (Nicein subunit gamma)","Cro",0.330218068535826,0.669781931464174,"HTH"
"7477","Filamin-C (FLN-C) (FLNc) (ABP-280-like protein) (ABP-L) (Actin-binding-like protein) (Filamin-2) (Gamma-filamin)","Cro",0.324404761904762,0.675595238095238,"HTH"
"7478","Caprin-1 (Cell cycle-associated protein 1) (Cytoplasmic activation- and proliferation-associated protein 1) (GPI-anchored membrane protein 1) (GPI-anchored protein p137) (GPI-p137) (p137GPI) (Membrane component chromosome 11 surface marker 1) (RNA granule protein 105)","Cro",0.329601990049751,0.670398009950249,"HTH"
"7479","Clathrin interactor 1 (Clathrin-interacting protein localized in the trans-Golgi region) (Clint) (Enthoprotin) (Epsin-4) (Epsin-related protein) (EpsinR)","Cro",0.326797385620915,0.673202614379085,"HTH"
"7480","Cysteine and glycine-rich protein 2 (Cysteine-rich protein 2) (CRP2) (LIM domain only protein 5) (LMO-5) (Smooth muscle cell LIM protein) (SmLIM)","Cro",0.326436781609195,0.673563218390805,"HTH"
"7481","Cardiotrophin-1 (CT-1)","Cro",0.287878787878788,0.712121212121212,"HTH"
"7482","CREB-regulated transcription coactivator 2 (Transducer of regulated cAMP response element-binding protein 2) (TORC-2) (Transducer of CREB protein 2)","Cro",0.326576576576577,0.673423423423423,"HTH"
"7483","Capping protein, Arp2/3 and myosin-I linker protein 2 (Capping protein regulator and myosin 1 linker 2) (F-actin-uncapping protein RLTPR) (Leucine-rich repeat-containing protein 16C) (RGD, leucine-rich repeat, tropomodulin and proline-rich-containing protein)","Cro",0.329472329472329,0.670527670527671,"HTH"
"7484","Caprin-2 (C1q domain-containing protein 1) (Cytoplasmic activation/proliferation-associated protein 2) (Gastric cancer multidrug resistance-associated protein) (Protein EEG-1) (RNA granule protein 140)","Cro",0.328358208955224,0.671641791044776,"HTH"
"7485","RNA demethylase ALKBH5 (EC 1.14.11.53) (Alkylated DNA repair protein alkB homolog 5) (Alpha-ketoglutarate-dependent dioxygenase alkB homolog 5)","Cro",0.326340326340326,0.673659673659674,"HTH"
"7486","DCN1-like protein 2 (DCNL2) (DCUN1 domain-containing protein 2) (Defective in cullin neddylation protein 1-like protein 2)","Cro",0.325136612021858,0.674863387978142,"HTH"
"7487","CREB-regulated transcription coactivator 3 (Transducer of regulated cAMP response element-binding protein 3) (TORC-3) (Transducer of CREB protein 3)","Cro",0.326576576576577,0.673423423423423,"HTH"
"7488","Dipeptidyl peptidase 8 (DP8) (EC 3.4.14.5) (Dipeptidyl peptidase IV-related protein 1) (DPRP-1) (Dipeptidyl peptidase VIII) (DPP VIII) (Prolyl dipeptidase DPP8)","Cro",0.327083333333333,0.672916666666667,"HTH"
"7489","Dipeptidyl peptidase 9 (DP9) (EC 3.4.14.5) (Dipeptidyl peptidase IV-related protein 2) (DPRP-2) (Dipeptidyl peptidase IX) (DPP IX) (Dipeptidyl peptidase-like protein 9) (DPLP9)","Cro",0.327651515151515,0.672348484848485,"HTH"
"7490","MORC family CW-type zinc finger protein 1 (Cancer/testis antigen 33) (CT33)","Cro",0.32,0.68,"HTH"
"7491","Caytaxin (Ataxia cayman type protein) (BNIP-2-homology) (BNIP-H)","Cro",0.317708333333333,0.682291666666667,"HTH"
"7492","Clavesin-1 (Cellular retinaldehyde-binding protein-like) (Retinaldehyde-binding protein 1-like 1) (clathrin vesicle-associated Sec14 protein 1)","Cro",0.326340326340326,0.673659673659674,"HTH"
"7493","CREB3 regulatory factor (Luman recruitment factor) (LRF)","Cro",0.31547619047619,0.68452380952381,"HTH"
"7494","DCN1-like protein 3 (DCNL3) (DCUN1 domain-containing protein 3) (Defective in cullin neddylation protein 1-like protein 3) (Squamous cell carcinoma-related oncogene 3)","Cro",0.327345309381238,0.672654690618762,"HTH"
"7495","Calcium-responsive transcription factor (Amyotrophic lateral sclerosis 2 chromosomal region candidate gene 8 protein) (Calcium-response factor) (CaRF) (Testis development protein NYD-SP24)","Cro",0.328014184397163,0.671985815602837,"HTH"
"7496","Cardiomyopathy-associated protein 5 (Dystrobrevin-binding protein 2) (Genethonin-3) (Myospryn) (SPRY domain-containing protein 2) (Tripartite motif-containing protein 76)","Cro",0.327450980392157,0.672549019607843,"HTH"
"7497","CD177 antigen (Human neutrophil alloantigen 2a) (HNA-2a) (NB1 glycoprotein) (NB1 GP) (Polycythemia rubra vera protein 1) (PRV-1) (CD antigen CD177)","Cro",0.326530612244898,0.673469387755102,"HTH"
"7498","CUGBP Elav-like family member 5 (CELF-5) (Bruno-like protein 5) (CUG-BP- and ETR-3-like factor 5) (RNA-binding protein BRUNOL-5)","Cro",0.325520833333333,0.674479166666667,"HTH"
"7499","Capping protein, Arp2/3 and myosin-I linker protein 3 (Capping protein regulator and myosin 1 linker protein 3) (Leucine-rich repeat-containing protein 16B)","Cro",0.326923076923077,0.673076923076923,"HTH"
"7500","FAD synthase (EC 2.7.7.2) (FAD pyrophosphorylase) (FMN adenylyltransferase) (Flavin adenine dinucleotide synthase) [Includes: Molybdenum cofactor biosynthesis protein-like region; FAD synthase region]","Cro",0.328333333333333,0.671666666666667,"HTH"
"7501","Atlastin-2 (EC 3.6.5.-) (ADP-ribosylation factor-like protein 6-interacting protein 2) (ARL-6-interacting protein 2) (Aip-2)","Cro",0.325268817204301,0.674731182795699,"HTH"
"7502","Lysine-specific demethylase 2B (EC 1.14.11.27) (CXXC-type zinc finger protein 2) (F-box and leucine-rich repeat protein 10) (F-box protein FBL10) (F-box/LRR-repeat protein 10) (JmjC domain-containing histone demethylation protein 1B) (Jumonji domain-containing EMSY-interactor methyltransferase motif protein) (Protein JEMMA) (Protein-containing CXXC domain 2) ([Histone-H3]-lysine-36 demethylase 1B)","Cro",0.330833333333333,0.669166666666667,"HTH"
"7503","Cell migration-inducing and hyaluronan-binding protein (EC 3.2.1.35) (Hyaluronan binding protein involved in hyaluronan depolymerization)","Cro",0.326034063260341,0.673965936739659,"HTH"
"7504","Atlastin-1 (EC 3.6.5.-) (Brain-specific GTP-binding protein) (GTP-binding protein 3) (GBP-3) (hGBP3) (Guanine nucleotide-binding protein 3) (Spastic paraplegia 3 protein A)","Cro",0.327519379844961,0.672480620155039,"HTH"
